"","player_name","Position","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes"
"1359","Mame Biram Diouf","FW","2014-01-31 0:00",79,81,"right","medium","medium",64,80,83,66,75,74,31,35,34,76,86,90,75,78,68,81,93,69,78,59,69,33,79,59,76,25,25,25,14,12,9,8,15
"1360","Manucho","FW","2013-03-22 0:00",73,73,"left","medium","low",51,66,86,55,66,64,59,41,39,78,62,76,58,74,45,77,73,51,88,62,71,31,83,42,57,12,25,14,9,8,12,14,6
"1361","Manucho","FW","2014-09-18 0:00",74,74,"left","medium","medium",61,68,86,63,67,66,59,41,55,78,59,75,58,74,65,78,72,66,90,65,71,31,83,42,57,25,25,25,9,8,12,14,6
"1362","Manucho","FW","2011-02-22 0:00",71,78,"left","medium","low",43,69,81,52,68,72,63,52,40,73,73,77,73,67,75,76,80,62,80,53,74,32,72,50,63,13,26,15,9,8,12,14,6
"1363","Manucho","FW","2015-05-29 0:00",74,74,"left","medium","medium",61,68,86,63,67,66,59,41,55,78,59,75,58,74,65,78,72,66,90,65,71,31,83,42,57,25,25,25,9,8,12,14,6
"1364","Manucho","FW","2012-08-31 0:00",64,64,"left","medium","low",52,57,76,56,61,71,62,42,38,65,62,74,68,53,46,71,78,52,84,48,73,31,62,43,59,12,25,14,9,8,12,14,6
"1365","Manucho","FW","2013-02-22 0:00",73,73,"left","medium","low",51,66,86,55,66,64,59,41,39,78,62,76,58,74,45,77,73,51,88,62,71,31,83,42,57,12,25,14,9,8,12,14,6
"1366","Manucho","FW","2015-07-03 0:00",74,74,"left","medium","medium",61,68,86,63,67,66,59,41,55,78,59,75,58,74,65,78,72,66,90,65,71,31,83,42,57,25,25,25,9,8,12,14,6
"1367","Manucho","FW","2015-09-21 0:00",76,76,"left","medium","medium",63,67,88,67,69,64,57,43,53,81,56,76,59,79,66,81,73,61,91,61,73,33,85,55,59,14,27,16,10,9,13,15,7
"1368","Manucho","FW","2010-02-22 0:00",74,80,"left","medium","low",50,76,84,54,68,70,63,54,43,76,73,79,73,69,75,73,80,71,82,75,78,47,60,50,66,21,28,15,3,21,43,21,21
"1369","Manucho","FW","2013-02-15 0:00",73,73,"left","medium","low",51,66,86,55,66,64,59,41,39,78,62,76,58,74,45,77,73,51,88,62,71,31,83,42,57,12,25,14,9,8,12,14,6
"1370","Manucho","FW","2008-08-30 0:00",72,80,"left","medium","low",49,75,83,53,68,66,63,53,42,65,72,78,73,68,75,72,80,70,81,77,77,46,59,50,65,21,27,15,3,21,42,21,21
"1371","Manucho","FW","2015-09-25 0:00",76,76,"left","medium","medium",63,72,82,71,73,70,57,43,55,78,56,76,59,77,66,77,73,61,91,68,73,33,80,55,59,14,32,25,10,9,13,15,7
"1372","Manucho","FW","2007-02-22 0:00",72,80,"left","medium","low",49,75,83,53,68,66,63,53,42,65,72,78,73,68,75,72,80,70,81,77,77,46,59,50,65,21,27,15,3,21,42,21,21
"1373","Manucho","FW","2013-09-20 0:00",73,73,"left","medium","medium",61,66,86,61,66,64,59,41,55,78,62,76,58,74,65,77,73,66,88,62,71,31,83,42,57,25,25,25,9,8,12,14,6
"1374","Manucho","FW","2014-11-14 0:00",74,74,"left","medium","medium",61,68,86,63,67,66,59,41,55,78,59,75,58,74,65,78,72,66,90,65,71,31,83,42,57,25,25,25,9,8,12,14,6
"1375","Manucho","FW","2009-08-30 0:00",75,80,"left","medium","low",50,77,84,54,68,70,63,54,43,76,73,79,73,69,75,73,80,71,82,78,78,47,60,50,66,21,28,15,3,21,43,21,21
"1376","Manucho","FW","2015-10-16 0:00",76,76,"left","medium","medium",63,72,82,71,73,70,57,43,55,78,53,74,59,77,66,77,73,61,91,68,73,33,80,55,59,14,32,25,10,9,13,15,7
"1377","Manucho","FW","2009-02-22 0:00",72,80,"left","medium","low",49,75,83,53,68,66,63,53,42,65,72,78,73,68,75,72,80,70,81,77,77,46,59,50,65,21,27,15,3,21,42,21,21
"1378","Manucho","FW","2012-02-22 0:00",65,65,"left","medium","low",52,59,76,56,61,71,62,42,38,65,64,77,74,56,46,71,80,52,84,48,73,31,62,43,59,12,25,14,9,8,12,14,6
"1379","Manucho","FW","2013-06-07 0:00",73,73,"left","medium","medium",51,66,86,55,66,64,59,41,39,78,62,76,58,74,45,77,73,51,88,62,71,31,83,42,57,12,25,14,9,8,12,14,6
"1380","Manucho","FW","2015-06-12 0:00",74,74,"left","medium","medium",61,68,86,63,67,66,59,41,55,78,59,75,58,74,65,78,72,66,90,65,71,31,83,42,57,25,25,25,9,8,12,14,6
"1381","Manucho","FW","2010-08-30 0:00",71,78,"left","medium","low",43,69,81,52,68,72,63,52,40,73,73,77,73,67,75,76,80,62,80,53,74,32,72,50,63,13,26,15,9,8,12,14,6
"1382","Manucho","FW","2011-08-30 0:00",66,66,"left","medium","low",42,60,76,51,63,66,62,51,38,65,65,79,59,66,46,71,79,52,80,61,73,31,62,43,59,12,25,14,9,8,12,14,6
"1383","Marcos Rojo","DF","2013-03-22 0:00",74,80,"left","medium","high",62,45,69,70,33,49,52,56,79,66,75,74,72,73,56,64,84,78,79,59,70,77,49,57,61,77,75,74,6,7,11,14,9
"1384","Marcos Rojo","DF","2013-04-26 0:00",74,80,"left","medium","high",62,45,69,70,33,49,52,56,79,66,75,74,72,73,56,64,84,78,79,59,72,77,49,57,61,77,75,74,6,7,11,14,9
"1385","Marcos Rojo","DF","2007-02-22 0:00",71,79,"left","medium","medium",62,45,68,58,33,49,52,56,59,66,73,75,71,73,81,64,73,81,74,59,70,75,49,66,61,76,69,68,6,7,11,14,9
"1386","Marcos Rojo","DF","2011-02-22 0:00",71,79,"left","medium","medium",62,45,68,58,33,49,52,56,59,66,73,75,71,73,81,64,73,81,74,59,70,75,49,66,61,76,69,68,6,7,11,14,9
"1387","Marcos Rojo","DF","2014-04-11 0:00",77,82,"left","medium","medium",73,55,80,66,48,63,52,56,77,65,69,74,71,73,62,78,86,76,79,62,85,78,54,58,63,76,79,77,6,7,11,14,9
"1388","Marcos Rojo","DF","2016-01-07 0:00",81,84,"left","high","medium",75,52,83,69,49,69,67,57,74,67,74,74,69,74,62,79,86,78,83,63,87,79,55,56,64,79,83,82,7,8,12,15,10
"1389","Marcos Rojo","DF","2014-10-02 0:00",79,82,"left","medium","medium",74,51,81,65,48,64,52,56,79,65,73,76,73,73,62,78,86,78,83,62,85,78,54,55,63,77,81,78,6,7,11,14,9
"1390","Marcos Rojo","DF","2014-01-10 0:00",76,80,"left","medium","high",72,52,76,70,48,63,52,56,78,65,69,75,71,74,58,68,87,77,79,62,80,77,54,58,63,76,79,75,6,7,11,14,9
"1391","Marcos Rojo","DF","2016-03-10 0:00",81,84,"left","high","medium",75,52,83,69,49,69,67,57,74,67,74,74,69,74,62,79,86,78,83,63,87,79,55,56,64,79,83,82,7,8,12,15,10
"1392","Marcos Rojo","DF","2014-09-18 0:00",79,82,"left","medium","medium",74,51,81,65,48,64,52,56,79,65,73,76,73,73,62,78,86,78,83,62,85,78,54,55,63,77,81,78,6,7,11,14,9
"1393","Marcos Rojo","DF","2014-01-24 0:00",76,80,"left","medium","high",69,52,76,70,48,63,52,56,78,65,69,75,71,74,58,68,87,77,79,62,80,77,54,58,63,76,79,75,6,7,11,14,9
"1394","Marcos Rojo","DF","2013-10-18 0:00",76,80,"left","medium","high",72,52,76,70,48,63,52,56,78,65,69,75,71,74,58,68,87,77,79,62,80,77,54,58,63,75,79,74,6,7,11,14,9
"1395","Marcos Rojo","DF","2015-09-21 0:00",81,84,"left","medium","medium",75,52,82,66,49,65,53,57,74,66,70,74,73,74,62,79,86,78,83,63,86,79,55,56,64,80,84,81,7,8,12,15,10
"1396","Marcos Rojo","DF","2016-03-24 0:00",78,80,"left","high","medium",78,52,83,69,49,69,67,57,74,68,74,74,69,74,62,79,85,77,83,63,88,79,59,57,64,79,82,82,7,8,12,15,10
"1397","Marcos Rojo","DF","2014-03-07 0:00",76,80,"left","medium","medium",73,52,77,66,48,63,52,56,77,65,69,74,71,73,62,78,86,76,79,62,85,76,54,58,63,76,78,75,6,7,11,14,9
"1398","Marcos Rojo","DF","2013-03-08 0:00",74,80,"left","medium","high",62,45,69,70,33,49,52,56,79,66,75,74,72,73,56,64,84,78,79,59,70,77,49,57,61,77,75,74,6,7,11,14,9
"1399","Marcos Rojo","DF","2012-02-22 0:00",71,77,"left","medium","medium",62,45,68,65,33,49,52,56,76,66,74,73,73,73,56,64,78,86,79,59,70,75,49,57,61,72,69,68,6,7,11,14,9
"1400","Marcos Rojo","DF","2014-02-07 0:00",76,80,"left","medium","high",73,52,75,68,48,63,52,56,78,65,69,75,71,73,62,68,87,77,79,62,85,77,54,58,63,75,79,75,6,7,11,14,9
"1401","Marcos Rojo","DF","2014-04-04 0:00",76,82,"left","medium","medium",73,52,77,66,48,63,52,56,77,65,69,74,71,73,62,78,86,76,79,62,85,76,54,58,63,76,78,75,6,7,11,14,9
"1402","Marcos Rojo","DF","2014-02-21 0:00",76,80,"left","medium","medium",73,52,76,68,48,63,52,56,77,65,69,74,71,73,62,78,86,76,79,62,85,77,54,58,63,75,78,75,6,7,11,14,9
"1403","Marcos Rojo","DF","2012-08-31 0:00",73,82,"left","medium","medium",62,45,69,70,33,49,52,56,79,66,75,74,75,73,56,64,84,86,79,59,70,77,49,57,61,75,75,70,6,7,11,14,9
"1404","Marcos Rojo","DF","2013-09-20 0:00",76,80,"left","medium","high",69,45,76,70,33,59,52,56,78,65,68,75,70,74,56,67,87,76,79,59,80,77,49,57,61,75,79,74,6,7,11,14,9
"1405","Marcos Rojo","DF","2013-04-19 0:00",74,80,"left","medium","high",62,45,69,70,33,49,52,56,79,66,75,74,72,73,56,64,84,78,79,59,72,77,49,57,61,77,75,74,6,7,11,14,9
"1406","Marcos Rojo","DF","2013-02-15 0:00",74,80,"left","medium","high",62,45,69,70,33,49,52,56,79,66,75,74,72,73,56,64,84,78,79,59,70,77,49,57,61,77,75,74,6,7,11,14,9
"1407","Marcos Rojo","DF","2014-03-28 0:00",76,80,"left","medium","medium",73,52,77,66,48,63,52,56,77,65,69,74,71,73,62,78,86,76,79,62,85,76,54,58,63,76,78,75,6,7,11,14,9
"1408","Marcos Rojo","DF","2011-08-30 0:00",70,77,"left","medium","medium",62,45,68,58,33,49,52,56,59,66,75,74,75,73,56,64,78,86,79,59,70,75,49,57,61,72,69,68,6,7,11,14,9
"1409","Marcus Rashford","FW","2015-12-03 0:00",59,77,"right","medium","medium",41,65,61,49,51,64,46,35,38,55,68,67,50,58,56,62,57,53,40,58,37,12,51,52,74,18,20,20,11,6,15,7,14
"1410","Marcus Rashford","FW","2016-03-03 0:00",65,82,"right","medium","medium",43,69,63,53,48,71,53,65,44,63,83,81,77,58,68,64,70,58,57,55,44,30,69,61,74,22,20,20,11,6,15,7,14
"1411","Marcus Rashford","FW","2016-04-14 0:00",69,83,"right","high","medium",48,70,63,64,51,75,64,65,46,66,87,85,79,63,70,67,70,65,57,58,48,38,73,64,74,22,20,20,11,6,15,7,14
"1412","Marcus Rashford","FW","2016-04-28 0:00",69,85,"right","high","medium",48,70,63,64,51,75,64,65,46,66,87,85,79,63,70,67,70,65,57,58,48,38,73,64,74,22,20,20,11,6,15,7,14
"1413","Marcus Rashford","FW","2016-03-24 0:00",68,82,"right","high","medium",48,70,63,64,51,75,58,65,46,66,87,85,79,63,70,67,70,65,57,58,48,38,71,64,74,22,20,20,11,6,15,7,14
"1414","Marcus Rashford","FW","2016-03-10 0:00",65,82,"right","medium","medium",43,69,63,53,48,71,53,65,44,63,83,81,77,58,68,64,70,58,57,55,44,38,69,61,74,22,20,20,11,6,15,7,14
"1415","Marcus Rashford","FW","2007-02-22 0:00",59,77,"right","medium","medium",41,65,61,49,51,64,46,35,38,55,68,67,50,58,56,62,57,53,40,58,37,12,51,52,74,18,20,20,11,6,15,7,14
"1416","Marnick Vermijl","DF","2015-09-21 0:00",65,71,"right","medium","medium",62,40,58,56,28,62,40,35,41,60,78,81,60,69,64,45,62,69,68,38,79,62,59,54,50,63,66,65,13,11,10,12,7
"1417","Marnick Vermijl","DF","2016-01-14 0:00",65,70,"right","medium","medium",62,40,58,56,28,64,40,35,41,62,82,83,60,69,64,45,62,69,68,38,79,62,61,54,50,61,63,60,13,11,10,12,7
"1418","Marnick Vermijl","DF","2016-04-21 0:00",65,70,"right","medium","medium",62,40,58,56,28,65,40,35,41,62,82,83,60,69,64,45,62,69,68,38,79,62,61,54,50,61,63,60,13,11,10,12,7
"1419","Marnick Vermijl","DF","2014-02-07 0:00",65,74,"right","medium","high",66,39,56,60,27,63,39,34,56,65,76,75,60,67,64,44,62,66,65,37,78,62,58,49,49,63,68,66,12,10,9,11,6
"1420","Marnick Vermijl","DF","2013-11-29 0:00",63,73,"right","medium","high",51,28,56,54,27,53,39,34,41,55,76,75,60,64,64,38,62,66,65,22,78,62,33,31,49,61,68,66,12,10,9,11,6
"1421","Marnick Vermijl","DF","2013-02-15 0:00",62,76,"right","medium","high",49,28,56,52,27,49,39,34,38,53,78,76,61,64,64,38,62,63,57,22,78,62,33,31,49,59,71,66,12,10,9,11,6
"1422","Marnick Vermijl","DF","2014-05-30 0:00",66,73,"right","medium","high",67,39,57,62,27,64,39,34,56,66,76,76,60,68,64,44,62,68,65,37,78,63,58,49,49,64,68,66,12,10,9,11,6
"1423","Marnick Vermijl","DF","2014-01-03 0:00",63,74,"right","medium","high",51,28,56,54,27,53,39,34,41,55,76,75,60,64,64,38,62,66,65,22,78,62,33,31,49,61,68,66,12,10,9,11,6
"1424","Marnick Vermijl","DF","2013-11-01 0:00",63,73,"right","medium","high",51,28,56,54,27,53,39,34,41,55,76,75,60,64,64,38,62,66,65,22,78,62,33,31,49,61,68,66,12,10,9,11,6
"1425","Marnick Vermijl","DF","2013-10-11 0:00",63,74,"right","medium","high",51,28,56,54,27,53,39,34,41,55,78,77,60,64,64,38,62,66,65,22,78,62,33,31,49,61,68,66,12,10,9,11,6
"1426","Marnick Vermijl","DF","2015-02-06 0:00",65,71,"right","medium","high",61,39,57,55,27,64,39,34,40,66,76,76,60,68,64,44,62,68,65,37,78,63,58,53,49,64,68,66,12,10,9,11,6
"1427","Marnick Vermijl","DF","2014-01-31 0:00",64,74,"right","medium","high",56,37,56,58,27,57,39,34,48,59,76,75,60,64,64,38,62,66,65,29,78,62,46,43,49,61,68,66,12,10,9,11,6
"1428","Marnick Vermijl","DF","2014-10-10 0:00",65,71,"right","medium","high",61,39,57,55,27,64,39,34,40,66,76,76,60,68,64,44,62,68,65,37,78,63,58,53,49,64,68,66,12,10,9,11,6
"1429","Marnick Vermijl","DF","2014-09-18 0:00",65,71,"right","medium","high",61,39,57,55,27,64,39,34,40,66,76,76,60,68,64,44,62,68,65,37,78,63,58,53,49,64,68,66,12,10,9,11,6
"1430","Marnick Vermijl","DF","2013-09-20 0:00",62,76,"right","medium","high",49,28,56,52,27,51,39,34,38,54,78,77,61,64,64,38,62,63,66,22,78,62,33,31,49,60,69,66,12,10,9,11,6
"1431","Marnick Vermijl","DF","2014-03-28 0:00",66,72,"right","medium","high",67,39,57,62,27,64,39,34,56,66,76,76,60,68,64,44,62,68,65,37,78,63,58,49,49,64,68,66,12,10,9,11,6
"1432","Marnick Vermijl","DF","2015-03-20 0:00",66,72,"right","medium","high",61,39,57,55,27,64,39,34,40,66,78,81,60,68,64,44,62,68,65,37,78,63,58,53,49,64,68,66,12,10,9,11,6
"1433","Marnick Vermijl","DF","2016-04-28 0:00",65,70,"right","medium","medium",62,40,58,56,28,65,40,35,41,62,82,83,60,69,64,45,62,69,68,38,79,62,63,54,50,61,63,60,13,11,10,12,7
"1434","Marnick Vermijl","DF","2014-04-11 0:00",66,73,"right","medium","high",67,39,57,62,27,64,39,34,56,66,76,76,60,68,64,44,62,68,65,37,78,63,58,49,49,64,68,66,12,10,9,11,6
"1435","Marnick Vermijl","DF","2016-06-09 0:00",65,70,"right","medium","medium",62,40,58,56,28,65,40,35,41,62,82,83,60,69,64,45,62,69,68,38,79,62,63,54,50,61,63,60,13,11,10,12,7
"1436","Marnick Vermijl","DF","2015-10-09 0:00",63,69,"right","medium","medium",62,40,58,56,28,62,40,35,41,53,74,79,60,69,64,45,62,69,68,38,79,62,59,54,50,61,63,60,13,11,10,12,7
"1437","Marnick Vermijl","DF","2014-07-18 0:00",66,73,"right","medium","high",67,39,57,62,27,64,39,34,56,66,76,76,60,68,64,44,62,68,65,37,78,63,58,49,49,64,68,66,12,10,9,11,6
"1438","Marnick Vermijl","DF","2014-02-28 0:00",65,74,"right","medium","high",66,39,56,60,27,63,39,34,56,65,76,75,60,67,64,44,62,66,65,37,78,62,58,49,49,63,68,66,12,10,9,11,6
"1439","Marnick Vermijl","DF","2007-02-22 0:00",62,76,"right","medium","high",49,28,56,52,27,49,39,34,38,53,78,76,61,64,64,38,62,63,57,22,78,62,33,31,49,59,71,66,12,10,9,11,6
"1440","Marnick Vermijl","DF","2015-10-02 0:00",65,71,"right","medium","medium",62,40,58,56,28,62,40,35,41,60,78,81,60,69,64,45,62,69,68,38,79,62,59,54,50,63,66,65,13,11,10,12,7
"1441","Marouane Fellaini","MF","2007-08-30 0:00",73,80,"right","medium","high",57,56,87,67,73,57,55,52,62,62,62,72,80,69,87,74,88,85,91,48,94,54,61,83,68,67,72,70,10,20,62,20,20
"1442","Marouane Fellaini","MF","2016-03-24 0:00",78,78,"right","medium","medium",64,73,91,77,71,74,62,46,69,80,54,59,57,80,52,75,73,86,92,72,92,73,78,77,64,72,77,68,8,6,9,15,16
"1443","Marouane Fellaini","MF","2009-02-22 0:00",77,87,"right","medium","high",66,57,91,76,73,67,55,30,72,75,72,77,80,78,87,76,88,85,92,65,94,79,72,83,80,60,76,70,1,20,72,20,20
"1444","Marouane Fellaini","MF","2015-09-21 0:00",78,78,"right","medium","medium",69,72,91,79,71,74,61,46,73,76,55,63,57,80,52,74,71,86,92,72,88,73,80,79,64,72,77,68,8,6,9,15,16
"1445","Marouane Fellaini","MF","2013-09-20 0:00",81,85,"right","medium","medium",68,75,90,83,73,75,60,45,76,84,64,76,61,82,64,76,69,86,91,77,87,77,81,82,63,76,79,69,7,5,8,14,15
"1446","Marouane Fellaini","MF","2013-08-16 0:00",80,85,"right","medium","medium",68,75,90,83,73,74,60,45,76,84,65,76,61,82,34,76,69,79,91,77,85,76,81,82,63,76,78,69,7,5,8,14,15
"1447","Marouane Fellaini","MF","2007-02-22 0:00",68,78,"right","medium","high",57,24,68,56,73,46,55,67,50,58,56,63,80,52,87,60,88,73,79,37,54,54,61,83,67,65,66,70,10,10,50,10,10
"1448","Marouane Fellaini","MF","2014-12-05 0:00",79,79,"right","medium","medium",68,71,85,78,70,73,60,45,72,75,55,71,57,79,52,73,71,86,91,71,87,77,74,78,63,71,77,67,7,5,8,14,15
"1449","Marouane Fellaini","MF","2010-08-30 0:00",81,87,"right","medium","high",68,75,92,81,73,73,55,30,77,83,70,76,80,76,87,79,88,76,88,76,93,86,80,83,45,80,77,70,7,5,8,14,15
"1450","Marouane Fellaini","MF","2013-05-03 0:00",80,85,"right","medium","medium",68,75,90,83,73,74,60,45,76,84,65,76,61,83,34,76,69,79,91,77,85,76,81,82,63,76,78,69,7,5,8,14,15
"1451","Marouane Fellaini","MF","2009-08-30 0:00",80,87,"right","medium","high",68,75,90,82,73,76,55,30,77,78,72,77,80,79,87,77,88,86,88,75,92,81,84,83,86,70,78,70,1,20,77,20,20
"1452","Marouane Fellaini","MF","2010-02-22 0:00",82,87,"right","medium","high",68,75,90,85,73,77,55,30,78,81,71,76,80,77,87,79,88,83,88,76,92,83,83,83,85,84,78,70,1,20,78,20,20
"1453","Marouane Fellaini","MF","2012-08-31 0:00",81,85,"right","medium","high",68,65,88,85,73,74,55,30,79,79,65,76,61,82,34,76,67,78,90,76,85,80,76,81,45,78,79,66,7,5,8,14,15
"1454","Marouane Fellaini","MF","2014-02-14 0:00",80,82,"right","medium","medium",68,75,90,81,73,75,60,45,73,79,64,73,57,82,61,76,71,86,91,74,87,77,81,80,63,73,79,69,7,5,8,14,15
"1455","Marouane Fellaini","MF","2013-05-24 0:00",80,85,"right","medium","medium",68,75,90,83,73,74,60,45,76,84,65,76,61,82,34,76,69,79,91,77,85,76,81,82,63,76,78,69,7,5,8,14,15
"1456","Marouane Fellaini","MF","2016-01-07 0:00",78,78,"right","medium","medium",64,73,91,79,71,74,62,46,69,80,55,63,57,80,52,75,73,86,92,72,90,73,80,79,64,72,77,68,8,6,9,15,16
"1457","Marouane Fellaini","MF","2013-05-17 0:00",80,85,"right","medium","medium",68,75,90,83,73,74,60,45,76,84,65,76,61,83,34,76,69,79,91,77,85,76,81,82,63,76,78,69,7,5,8,14,15
"1458","Marouane Fellaini","MF","2016-01-28 0:00",78,78,"right","medium","medium",64,73,91,79,71,74,62,46,69,80,55,63,57,80,52,75,73,86,92,72,90,73,80,79,64,72,77,68,8,6,9,15,16
"1459","Marouane Fellaini","MF","2013-03-01 0:00",80,85,"right","medium","medium",68,75,90,83,73,74,60,45,76,83,65,76,61,83,34,76,69,79,91,77,85,76,78,82,63,76,78,69,7,5,8,14,15
"1460","Marouane Fellaini","MF","2014-03-28 0:00",80,82,"right","medium","medium",68,73,90,78,73,75,60,45,72,79,64,73,57,79,61,76,71,86,91,72,87,77,77,80,63,73,79,69,7,5,8,14,15
"1461","Marouane Fellaini","MF","2008-08-30 0:00",75,82,"right","medium","high",57,57,87,69,73,60,55,55,71,65,71,74,80,73,87,67,88,85,91,52,92,67,74,83,74,72,79,70,10,20,71,20,20
"1462","Marouane Fellaini","MF","2011-02-22 0:00",81,83,"right","medium","high",68,75,87,81,73,73,55,30,77,83,70,76,63,76,87,79,88,76,88,76,83,86,72,83,45,80,77,70,7,5,8,14,15
"1463","Marouane Fellaini","MF","2015-03-20 0:00",77,77,"right","medium","medium",68,71,85,78,70,73,60,45,72,75,55,71,57,79,52,73,71,86,91,71,87,74,74,78,63,71,76,67,7,5,8,14,15
"1464","Marouane Fellaini","MF","2011-08-30 0:00",79,83,"right","medium","high",68,62,87,82,73,73,55,30,78,76,64,76,61,76,34,76,67,76,90,76,79,82,72,83,45,74,75,66,7,5,8,14,15
"1465","Marouane Fellaini","MF","2013-02-15 0:00",80,85,"right","medium","medium",68,75,90,83,73,74,60,45,76,83,65,76,61,83,34,76,69,79,91,77,85,76,78,82,63,76,78,69,7,5,8,14,15
"1466","Marouane Fellaini","MF","2013-12-27 0:00",80,83,"right","medium","medium",68,75,90,81,73,75,60,45,73,79,64,76,61,82,64,76,71,86,91,74,87,77,81,82,63,73,79,69,7,5,8,14,15
"1467","Marouane Fellaini","MF","2012-02-22 0:00",79,83,"right","medium","high",68,62,87,83,73,73,55,30,78,77,64,76,61,76,34,76,67,76,90,76,79,80,72,81,45,78,79,66,7,5,8,14,15
"1468","Marouane Fellaini","MF","2013-03-22 0:00",80,85,"right","medium","medium",68,75,90,83,73,74,60,45,76,83,65,76,61,83,34,76,69,79,91,77,85,76,78,82,63,76,78,69,7,5,8,14,15
"1469","Marouane Fellaini","MF","2013-12-06 0:00",80,83,"right","medium","medium",68,75,90,81,73,75,60,45,73,79,64,76,61,82,64,76,69,86,91,74,87,77,81,82,63,73,79,69,7,5,8,14,15
"1470","Marouane Fellaini","MF","2014-09-18 0:00",79,80,"right","medium","medium",68,71,85,78,70,73,60,45,72,75,55,71,57,79,52,73,71,86,91,71,87,77,74,78,63,71,77,67,7,5,8,14,15
"1471","Marouane Fellaini","MF","2014-03-21 0:00",80,82,"right","low","low",68,73,90,78,73,75,60,45,72,79,64,73,57,79,61,76,71,86,91,72,87,77,77,80,63,73,79,69,7,5,8,14,15
"1472","Marouane Fellaini","MF","2014-01-17 0:00",80,82,"right","medium","medium",68,75,90,81,73,75,60,45,73,79,64,73,57,82,61,76,71,86,91,74,87,77,81,82,63,73,79,69,7,5,8,14,15
"1473","Matteo Darmian","DF","2016-03-10 0:00",81,83,"right","high","high",78,38,72,74,59,76,69,35,68,76,79,80,79,78,77,69,70,91,68,56,84,82,64,63,45,81,83,87,6,7,7,12,7
"1474","Matteo Darmian","DF","2015-04-17 0:00",73,78,"right","high","high",76,37,73,74,59,69,63,35,69,75,79,83,76,78,73,70,69,87,69,54,79,78,64,61,45,78,78,79,6,7,7,12,7
"1475","Matteo Darmian","DF","2016-01-14 0:00",81,83,"right","high","high",78,38,72,74,59,76,69,35,68,76,81,80,79,78,77,69,70,91,70,56,84,82,64,63,45,81,83,87,6,7,7,12,7
"1476","Matteo Darmian","DF","2014-01-10 0:00",73,80,"right","medium","medium",74,35,66,66,20,55,45,30,58,61,75,77,74,71,60,65,73,76,66,39,84,72,44,50,34,73,77,77,7,8,8,13,8
"1477","Matteo Darmian","DF","2013-04-19 0:00",74,80,"right","low","medium",72,35,66,66,21,58,45,30,58,64,75,79,69,68,60,65,73,76,66,49,88,76,40,50,34,72,80,80,7,8,8,13,8
"1478","Matteo Darmian","DF","2016-02-18 0:00",81,83,"right","high","high",78,38,72,74,59,76,69,35,68,76,81,80,79,78,77,69,70,91,70,56,84,82,64,63,45,81,83,87,6,7,7,12,7
"1479","Matteo Darmian","DF","2016-03-24 0:00",80,82,"right","high","high",78,38,71,74,59,76,69,35,68,76,79,80,79,78,77,69,70,91,68,56,82,80,64,63,45,80,83,85,6,7,7,12,7
"1480","Matteo Darmian","DF","2014-05-02 0:00",70,74,"right","low","high",74,35,70,69,30,63,46,30,68,73,73,76,69,78,66,65,69,85,69,45,80,76,58,59,34,74,78,76,7,8,8,13,8
"1481","Matteo Darmian","DF","2016-01-28 0:00",81,83,"right","high","high",78,38,72,74,59,76,69,35,68,76,81,80,79,78,77,69,70,91,70,56,84,82,64,63,45,81,83,87,6,7,7,12,7
"1482","Matteo Darmian","DF","2013-04-12 0:00",74,80,"right","low","medium",72,35,66,66,21,58,45,30,58,62,76,79,66,68,60,65,73,76,66,49,76,76,40,50,34,74,82,82,7,8,8,13,8
"1483","Matteo Darmian","DF","2009-08-30 0:00",60,78,"right","low","medium",50,32,55,51,21,46,45,30,50,58,72,72,67,62,68,66,69,71,67,39,68,61,60,58,59,60,60,63,9,21,50,21,21
"1484","Matteo Darmian","DF","2014-09-18 0:00",74,79,"right","medium","high",76,47,73,74,59,71,63,35,69,77,79,81,76,78,71,70,69,85,69,54,79,78,64,61,45,76,78,79,6,7,7,12,7
"1485","Matteo Darmian","DF","2016-03-03 0:00",81,83,"right","high","high",78,38,72,74,59,76,69,35,68,76,81,80,79,78,77,69,70,91,70,56,84,82,64,63,45,81,83,87,6,7,7,12,7
"1486","Matteo Darmian","DF","2007-02-22 0:00",60,79,"right","low","medium",33,21,69,35,21,23,45,30,28,47,42,51,67,50,68,21,69,69,65,21,54,46,51,58,41,68,67,63,1,21,28,21,21
"1487","Matteo Darmian","DF","2016-01-07 0:00",81,84,"right","high","high",78,38,72,74,59,76,69,35,68,76,81,80,79,78,77,68,70,91,70,56,84,82,64,63,45,81,83,87,6,7,7,12,7
"1488","Matteo Darmian","DF","2015-04-10 0:00",73,78,"right","high","high",76,37,73,74,59,69,63,35,69,75,79,83,76,78,71,70,69,87,69,54,79,78,64,61,45,78,78,79,6,7,7,12,7
"1489","Matteo Darmian","DF","2008-08-30 0:00",60,79,"right","low","medium",33,21,69,35,21,23,45,30,28,47,42,51,67,50,68,21,69,69,65,21,54,46,51,58,41,68,67,63,1,21,28,21,21
